URL,Article Name,Author,Date,Categories,Images
https://timesofmalta.com/articles/view/police-making-positive-progress-on-2014-tyson-butcher-murder.854878,Police make progress on 2014 'Tyson Butcher' gangland vendetta murder,Ivan Martin and Matthew Xuereb,1 March 2021,"National,Police,Murder","img00094.jpg,img00095.jpg,img00096.jpg,img00097.jpg"
https://timesofmalta.com/articles/view/well-paint-your-wall-if-you-like-the-businesses-on-the-brink-of.851336,'We'll paint your wall if you like': the businesses on the brink of collapse,Fiona Galea Debono,17 February 2021,"National,Business,Economy,COVID-19","img00098.jpg,img00099.jpg"
https://timesofmalta.com/articles/view/an-unknown-russian-map-of-malta.837131,An unknown Russian map of Malta,Joseph Schirò,8 December 2020,"History,Community,Books,Russia","img00100.jpg,img00101.jpg"
https://timesofmalta.com/articles/view/fuel-trader-gordon-debono-charged-in-anti-smuggling-bust.834445,Fuel trader Gordon Debono charged in anti-smuggling bust,Ivan Martin,25 November 2020,"Crime,National,FIAU","img00102.jpeg,img00103.jpeg,img00104.jpeg,img00105.jpeg"
https://timesofmalta.com/articles/view/how-a-mattia-preti-painting-returned-to-malta-200-years-after-it.808992,How a Mattia Preti painting returned to Malta 200 years after it disappeared,Claudia Calleja,2 August 2020,"Art,National","img00106.jpg,img00107.jpg"
https://timesofmalta.com/articles/view/man-dies-in-mqabba-shooting-another-injured.808338,"Man dead, teen cousin injured in Mqabba shooting",Matthew Xuereb,30 July 2020,"Mqabba,National,Police","img00108.jpg,img00109.jpg,img00110.jpeg"
https://timesofmalta.com/articles/view/radio-silence-by-president-leaves-pn-mps-frustrated.804660,Radio silence by president leaves PN MPs frustrated,Matthew Xuereb,13 July 2020,"Adrian Delia,National,PN,President of Malta","img00111.jpg,img00112.jpg"
https://timesofmalta.com/articles/view/greece-launches-tourism-season-eyes-pandemic-recovery.871705,"Greece launches tourism season, eyes pandemic recovery",AFP,14 May 2021,"World,Greece,Tourism",img00113.jpg
https://timesofmalta.com/articles/view/watch-minister-had-access-to-hsbc-heist-security-equipment.870739,Watch: Carmelo Abela had access to HSBC heist security equipment,Jacob Borg and Ivan Martin,10 May 2021,"National,Court","img00114.jpg,img00115.jpg"
https://timesofmalta.com/articles/view/1921-loyal-constitution-ushered-in-enduring-colonial-mentality.867262,1921 ‘loyal’ constitution ushered in enduring colonial mentality,Charles Xuereb,25 April 2021,"Community,History","img00116.jpg,img00117.jpg,img00118.jpg,img00119.jpg,img00120.jpg"
https://timesofmalta.com/articles/view/it-was-a-way-of-saying-goodbye-to-my-brother.867136,‘It was a way of saying goodbye to my brother’,Fiona Galea Debono,25 April 2021,"National,Charity","img00121.jpg,img00122.jpg"
https://timesofmalta.com/articles/view/the-boy-without-a-thighbone-standing-strong-for-others.865410,The boy without a thighbone standing strong for others,Claudia Calleja,18 April 2021,"National,Society,Community,Children,Disability","img00123.jpg,img00124.jpg"
https://timesofmalta.com/articles/view/police-mull-reopening-2016-bugibba-car-bombing-case.861154,Police mull reopening 2016 Buġibba car bombing case,Ivan Martin,29 March 2021,"National,Murder,Buġibba","img00125.jpg,img00126.jpg,img00127.jpg"
https://timesofmalta.com/articles/view/gaming-sector-wants-decisive-action-to-clean-up-maltas-reputation.860776,Gaming sector wants 'decisive' action to clean up Malta's reputation,Times of Malta,27 March 2021,"National,Tech,FIAU,Economy,Gaming","img00128.jpg,img00129.jpg"
https://timesofmalta.com/articles/view/higher-bigger-grosser-the-uglification-of-malta-and-gozo.858127,"'Higher, bigger, grosser': the uglification of Malta and Gozo",Fiona Galea Debono,17 March 2021,"National,Construction,Planning Authority,Architecture","img00130.jpg,img00131.jpg,img00132.jpg,img00133.jpg,img00134.jpg"
https://timesofmalta.com/articles/view/gaming-authority-chief-colluded-with-fenech-to-hide-casino-breaches.857857,Gaming Authority chief colluded with Yorgen Fenech to hide casino breaches,Jacob Borg,14 March 2021,"National,Yorgen Fenech,Gaming","img00135.jpg,img00136.jpg"
https://timesofmalta.com/articles/view/police-making-positive-progress-on-2014-tyson-butcher-murder.854878,Police make progress on 2014 'Tyson Butcher' gangland vendetta murder,Ivan Martin and Matthew Xuereb,1 March 2021,"National,Police,Murder","img00137.jpg,img00138.jpg,img00139.jpg,img00140.jpg"
https://timesofmalta.com/articles/view/well-paint-your-wall-if-you-like-the-businesses-on-the-brink-of.851336,'We'll paint your wall if you like': the businesses on the brink of collapse,Fiona Galea Debono,17 February 2021,"National,Business,Economy,COVID-19","img00141.jpg,img00142.jpg"
https://timesofmalta.com/articles/view/an-unknown-russian-map-of-malta.837131,An unknown Russian map of Malta,Joseph Schirò,8 December 2020,"History,Community,Books,Russia","img00143.jpg,img00144.jpg"
https://timesofmalta.com/articles/view/fuel-trader-gordon-debono-charged-in-anti-smuggling-bust.834445,Fuel trader Gordon Debono charged in anti-smuggling bust,Ivan Martin,25 November 2020,"Crime,National,FIAU","img00145.jpeg,img00146.jpeg,img00147.jpeg,img00148.jpeg"
https://timesofmalta.com/articles/view/how-a-mattia-preti-painting-returned-to-malta-200-years-after-it.808992,How a Mattia Preti painting returned to Malta 200 years after it disappeared,Claudia Calleja,2 August 2020,"Art,National","img00149.jpg,img00150.jpg"
https://timesofmalta.com/articles/view/man-dies-in-mqabba-shooting-another-injured.808338,"Man dead, teen cousin injured in Mqabba shooting",Matthew Xuereb,30 July 2020,"Mqabba,National,Police","img00151.jpg,img00152.jpg,img00153.jpeg"
https://timesofmalta.com/articles/view/radio-silence-by-president-leaves-pn-mps-frustrated.804660,Radio silence by president leaves PN MPs frustrated,Matthew Xuereb,13 July 2020,"Adrian Delia,National,PN,President of Malta","img00154.jpg,img00155.jpg"
https://timesofmalta.com/articles/view/maltese-arms-dealer-denies-libya-boats-linked-to-money-laundering.788276,"Maltese arms dealer denies Libya boats linked to money laundering, military",Ivan Martin,27 April 2020,"Crime,National,Libya,Maritime","img00156.jpg,img00157.jpeg"
https://timesofmalta.com/articles/view/transport-watchdog-negligently-contributed-to-fatal-accident.782447,Transport watchdog ‘negligently contributed’ to fatal accident,Matthew Xuereb,1 April 2020,"Court,National,Accident","img00158.png,img00159.jpg"
https://timesofmalta.com/articles/view/speech-and-language-therapy-seminar.778361,Speech and language therapy seminar,Times of Malta,15 March 2020,"Gozo,Community","img00160.jpg,img00161.jpg"
https://timesofmalta.com/articles/view/were-choosing-not-to-learn-daughter-of-woman-killed-in-2004-house.777026,‘We’re choosing not to learn’ - daughter of woman killed in 2004 house collapse,Claudia Calleja,10 March 2020,"Society,National,Construction","img00162.jpg,img00163.jpg"
https://timesofmalta.com/articles/view/the-more-things-change-the-more-they-stay-the-same.775508,The more things change... the more they stay the same,Claudia Calleja,4 March 2020,"Accident,National,Construction,Planning Authority,Ħamrun","img00164.jpg,img00165.jpg,img00166.jpg,img00167.jpg,img00168.jpg,img00169.jpg"
https://timesofmalta.com/articles/view/breast-cancer-survivors-inaugural-address.748791,Breast cancer survivor’s inaugural address,Times of Malta,10 November 2019,"Gozo,Community",img00170.jpg
https://timesofmalta.com/articles/view/seminar-addresses-breast-care-awareness.744819,Seminar addresses breast care awareness,Times of Malta,27 October 2019,"Gozo,Community","img00171.jpg,img00172.jpg"
https://timesofmalta.com/articles/view/live-former-parish-priest-arraigned-to-be-accused-of-art-works-theft.740427,Former parish priest admits theft; case involved humiliation and blackmail,Edwina Brincat,7 October 2019,"Crime,National,Valletta,Religion","img00173.jpg,img00174.jpg"
https://timesofmalta.com/articles/view/wine-and-spectacular-settings.727913,Wine and spectacular settings,Times of Malta,10 August 2019,"Food and drink,Entertainment","img00175.jpg,img00176.jpg"
https://timesofmalta.com/articles/view/two-people-died-when-our-home-collapsed-id-been-hoping-things-would.719962,'Two people died when our home collapsed. I'd been hoping things would change',Claudia Calleja,8 July 2019,"Accident,National,Construction","img00177.jpg,img00178.jpg,img00179.jpg,img00180.jpg"
https://timesofmalta.com/articles/view/the-week-at-a-glance-march-10-2019.704014,"The week at a glance - March 10, 2019",Times of Malta,10 March 2019,National,"img00181.jpg,img00182.jpg,img00183.jpg,img00184.jpg,img00185.jpg"
https://timesofmalta.com/articles/view/tomb-of-karl-marx-vandalised-in-london.701182,Tomb of Karl Marx vandalised in London,AFP,5 February 2019,World,"img00186.jpg,img00187.jpg"
https://timesofmalta.com/articles/view/nasty-truck-and-motorcycle-collision-leaves-mans-life-in-the-balance.697804,Nasty truck and motorcycle collision leaves young man dead,Times of Malta,27 December 2018,National,"img00188.jpg,img00189.jpg,img00190.jpg"
https://timesofmalta.com/articles/view/shine-bright-like-a-diamond.695296,Shine bright like a diamond,Times of Malta,4 December 2018,"Fashion,Entertainment","img00191.jpg,img00192.jpg,img00193.jpg,img00194.jpg,img00195.jpg"
https://timesofmalta.com/articles/view/philatelic-society-has-new-premises.694075,Philatelic society has new premises,Times of Malta,11 November 2018,"Gozo,National",img00196.jpg
https://timesofmalta.com/articles/view/catechists-attend-mass-meeting.691015,"Catechists attend Mass, meeting",Times of Malta,7 October 2018,"Gozo,National",img00197.jpg
https://timesofmalta.com/articles/view/watch-armed-robbery-victim-kept-in-the-dark.688863,Watch: Armed robbery victim kept in the dark,Sarah Carabott,11 September 2018,National,"img00198.jpg,img00199.jpg,img00200.jpg"
https://timesofmalta.com/articles/view/the-week-at-a-glance.661012,The week at a glance,Times of Malta,22 October 2017,National,"img00201.jpg,img00202.jpg,img00203.jpg,img00204.jpg,img00205.jpg"
https://timesofmalta.com/articles/view/hal-saflieni-hypogeum-to-reopen-for-public-may-15.643905,Ħal Saflieni Hypogeum to reopen for public May 15,Times of Malta,30 March 2017,"Exhibition,Entertainment",img00206.jpg
https://timesofmalta.com/articles/view/The-best-gift-I-have-ever-given-my-son.639386,The best gift I have ever given my son,Jens Hoverby,12 February 2017,Entertainment,"img00207.jpg,img00208.jpg,img00209.jpg,img00210.jpg,img00211.jpg"
https://timesofmalta.com/articles/view/The-indefaticable-Maltese-artist-Antonio-Schranz.634229,‘The indefaticable Maltese artist Antonio Schranz’,Times of Malta,18 December 2016,Entertainment,"img00212.jpg,img00213.jpg,img00214.jpg,img00215.jpg,img00216.jpg"
https://timesofmalta.com/articles/view/if-we-go-somewhere-were-not-sure-we-will-come-back-alive.633370,'If we go somewhere we're not sure we will come back alive',Sarah Carabott,10 December 2016,World,"img00217.jpg,img00218.jpg"
https://timesofmalta.com/articles/view/Let-us-get-real-about-professional-learning.630921,Let us get real about professional learning,Christopher Bezzina,13 November 2016,"Education,National",img00219.jpg
https://timesofmalta.com/articles/view/getting-inked-for-an-equestrian-cause.621064,Getting inked for an equestrian cause,Sarah Carabott,5 August 2016,National,"img00220.jpg,img00221.jpg"
https://timesofmalta.com/articles/view/Photo-of-the-week.619865,Photo of the week,Times of Malta,24 July 2016,Entertainment,img00222.jpg
https://timesofmalta.com/articles/view/The-Maltese-Temple-Period-s-unique-religious-significance.604050,The Maltese Temple Period’s unique religious significance,Lino Bugeja,28 February 2016,Entertainment,"img00223.jpg,img00224.jpg,img00225.jpg,img00226.jpg,img00227.jpg"
https://timesofmalta.com/articles/view/We-need-to-liberalise-the-way-we-learn.595571,We need to liberalise the way we learn,Christopher Bezzina,13 December 2015,"Commerce,Industry,Trade,Business",img00228.jpg
https://timesofmalta.com/articles/view/recollections-of-a-royal-visit.593443,Recollections of a royal visit,Keith Micallef,26 November 2015,National,"img00229.jpg,img00230.jpg,img00231.jpg,img00232.jpg,img00233.jpg,img00234.jpg"
https://timesofmalta.com/articles/view/Style-Personified.593176,Style Personified,Times of Malta,22 November 2015,Motoring,"img00235.jpg,img00236.jpg,img00237.jpg"
https://timesofmalta.com/articles/view/Paceville-man-arrested-over-gas-spray-incident.592432,Paceville: man arrested over gas spray incident,Philip Leone-Ganado,17 November 2015,National,"img00238.jpg,img00239.jpg,img00240.jpg"
https://timesofmalta.com/articles/view/james-bond-is-back.591128,James Bond is back,Johan Galea,6 November 2015,"Exhibition,Entertainment","img00241.jpg,img00242.jpg"
https://timesofmalta.com/articles/view/quake-watch.583388,Quake Watch,Times of Malta,6 September 2015,"Environment,National",img00243.jpg
https://timesofmalta.com/articles/view/teachers-reunion.582442,Teachers’ reunion,Times of Malta,30 August 2015,"Society,Community","img00244.jpg,img00245.jpg"
https://timesofmalta.com/articles/view/bus-map-artefact-of-bygone-era.581550,Bus map artefact of bygone era,Kim Dalli,23 August 2015,National,img00246.jpg
https://timesofmalta.com/articles/view/cat-colony-razed-to-the-ground.579072,Cat colony razed to the ground,Keith Micallef,3 August 2015,National,"img00247.jpg,img00248.jpg"
https://timesofmalta.com/articles/view/world-briefs.574799,World briefs,PA Media,1 July 2015,World,"img00249.jpg,img00250.jpg,img00251.jpg"
https://timesofmalta.com/articles/view/a-touch-of-malta-at-the-chelsea-flower-show.568965,A touch of Malta at the Chelsea Flower Show,Times of Malta,20 May 2015,"Exhibition,Entertainment",img00252.jpg
https://timesofmalta.com/articles/view/louisiana-film-festival-will-show-the-maltese-fighter.566648,Louisiana film festival will show The Maltese Fighter,Philip Leone-Ganado,4 May 2015,National,"img00253.jpg,img00254.jpg"
https://timesofmalta.com/articles/view/napoleon-map-gives-a-tantalising-clue-to-past.565864,‘Napoleon’ map gives a tantalising clue to past,Kim Dalli,28 April 2015,National,"img00255.jpg,img00256.jpg"
https://timesofmalta.com/articles/view/tracked-bird-helena-drops-in-on-comino.562100,Tracked bird Helena drops in on Comino,Times of Malta,31 March 2015,National,"img00257.jpg,img00258.jpg"
https://timesofmalta.com/articles/view/No-funds-for-Malta-s-last-surviving-railway-carriage.560601,No funds for Malta’s last surviving railway carriage,Sarah Carabott,20 March 2015,National,"img00259.jpg,img00260.jpg"
https://timesofmalta.com/articles/view/While-you-suffer-snoring-and-cramp-in-economy-.557879,While you suffer snoring and cramp in economy...,Kristina Chetcuti,28 February 2015,National,img00261.jpg
https://timesofmalta.com/articles/view/How-the-Gozitans-fought-to-keep-Mintoff-off-island.554209,How the Gozitans fought to keep Mintoff off island,Ivan Martin,1 February 2015,National,"img00262.jpg,img00263.jpg,img00264.jpg,img00265.jpg"
https://timesofmalta.com/articles/view/World-briefs.550056,World briefs,PA Media,30 December 2014,World,img00266.jpg
